0 0.0370943 0.01375 0.00557621 0 0 0.00967742 0.0138018 0.00173913 0 
0.0370943 0 0.0217918 0.0201342 0 0 0.025974 0.0244499 0 0 
0.01375 0.0217918 0 0.0103806 0 0 0.00533333 0.00539568 0 0 
0.00557621 0.0201342 0.0103806 0 0 0 0 0 0 0 
0 0 0 0 0 0.117647 0 0 0 0 
0 0 0 0 0.117647 0 0 0 0 0 
0.00967742 0.025974 0.00533333 0 0 0 0 0.00808625 0.0070922 0 
0.0138018 0.0244499 0.00539568 0 0 0 0.00808625 0 0 0 
0.00173913 0 0 0 0 0 0.0070922 0 0 0.031746 
0 0 0 0 0 0 0 0 0.031746 0 
