0 765 227 16 0 0 206 436 4 0 
765 0 156 10 0 0 36 112 0 0 
227 156 0 145 0 0 53 227 0 0 
16 10 145 0 0 0 0 0 0 0 
0 0 0 0 0 4 0 0 0 0 
0 0 0 0 4 0 0 0 0 0 
206 36 53 0 0 0 0 410 1 0 
436 112 227 0 0 0 410 0 0 0 
4 0 0 0 0 0 1 0 0 66 
0 0 0 0 0 0 0 0 66 0 
