0 0.539402 0.0474799 0.0614476 0 0 0.16149 0.127086 0.00422823 0 
0.539402 0 0.103992 0.122398 0 0 0.0899438 0.104044 0 0 
0.0474799 0.103992 0 0.526473 0 0 0.0392806 0.0625545 0 0 
0.0614476 0.122398 0.526473 0 0 0 0 0 0 0 
0 0 0 0 0 0.544331 0 0 0 0 
0 0 0 0 0.544331 0 0 0 0 0 
0.16149 0.0899438 0.0392806 0 0 0 0 0.42346 0.00374556 0 
0.127086 0.104044 0.0625545 0 0 0 0.42346 0 0 0 
0.00422823 0 0 0 0 0 0.00374556 0 0 0.61064 
0 0 0 0 0 0 0 0 0.61064 0 
